,level_nom,slope_nom,level_real,slope_real
0,0.06939121830847031,-0.06018339061968561,0.0076552214610827295,-0.6879140985553679
1,0.07757224472419655,-0.050260580108907625,0.01702838730054706,-0.6819972060040367
2,0.07721340669118439,-0.046206338369553956,0.01714231817864683,-0.6796717871144664
3,0.07789412998275644,-0.044928008855454234,0.017939501736649745,-0.6778173380303102
4,0.0762581095386678,-0.046021684379509986,0.016873269881038253,-0.6790446218553552
5,0.07582955109545159,-0.04705101060084141,0.018068465926818496,-0.6808882227292848
6,0.07595895279073081,-0.047329556709412274,0.019489211296418237,-0.6818694322938764
7,0.07809357420973137,-0.04511733826677539,0.02270032572825843,-0.6813632240663869
8,0.07639470964476418,-0.046245404083988015,0.018924365621964933,-0.6790652181579253
9,0.07837827487602045,-0.0445323036901169,0.0194532983662912,-0.6763886863201943
10,0.07906653264580804,-0.042037464298640595,0.02261314188544168,-0.6790669181229348
11,0.07876977459633856,-0.041839099135944385,0.026081238063392038,-0.6825585224407201
12,0.07867226772648976,-0.04273909081845745,0.026049982625362157,-0.6810286054582662
13,0.07952785160107076,-0.04231258163373469,0.024302194956548777,-0.6775864738154427
14,0.07960137082302729,-0.04096069706799051,0.024278286570306243,-0.6773411662738135
15,0.08075953750062465,-0.039563198402423054,0.02725157353700749,-0.6796582488493343
16,0.08128902852976994,-0.03913456680136306,0.026835059593568675,-0.67789725869488
17,0.08160287486624616,-0.03800860130568104,0.028085358952310388,-0.6786193040486895
18,0.08179495227156099,-0.037368388399603984,0.029631473514217965,-0.6789772668514179
19,0.08090164117402343,-0.03856184812552814,0.028923585208820962,-0.6797461011328151
20,0.07998330744513824,-0.04008435904681087,0.028034424258875063,-0.6804487051165492
21,0.07969856814066438,-0.04087541291720168,0.028862392247834788,-0.6825249095344116
22,0.07978328118981526,-0.04114228484285482,0.030130866652472475,-0.6838016153670541
23,0.07921340759457032,-0.042183363728556744,0.027568183218446198,-0.6810022462720046
24,0.08051941501898022,-0.040739518891738796,0.029302993701335135,-0.682155794043825
25,0.08083273395258554,-0.03977062167008029,0.029034044379978325,-0.6802156198406869
26,0.07920594853451879,-0.041325965450520835,0.02636302163767703,-0.6803582255741285
27,0.07976301461048924,-0.041670645651562,0.02547656094472652,-0.6791090008496243
28,0.07939092307655145,-0.04148390436599722,0.02539465707410551,-0.6801091947191077
29,0.0810565174078473,-0.03942808805690612,0.029953141407301875,-0.6821363665071337
30,0.08137335658436176,-0.03905781077129412,0.031261448844473794,-0.6831623429883003
31,0.0799141773253271,-0.04086289512225101,0.030119295793414106,-0.6848397498563527
32,0.0787550997702276,-0.043422167378409586,0.028881153924800923,-0.6870307607446792
33,0.0789519844847455,-0.044664716299774435,0.026932220924954915,-0.6857592626032776
34,0.07831562930908925,-0.04500128212569114,0.024644668899731804,-0.6844207878389078
35,0.0750626384703837,-0.04960100198763331,0.01793919716000719,-0.6851428588407911
36,0.07570960019518322,-0.050176622124774584,0.018090719705721316,-0.6858759751929073
37,0.07263382008800966,-0.054337693210041095,0.012913021919021411,-0.6882332857888055
38,0.07190278715877628,-0.057598506481588374,0.008225606097781,-0.6868059890712143
39,0.07140237194558455,-0.057820422574544145,0.00824362759828046,-0.6892787015533275
40,0.0741008625739544,-0.05435952779222965,0.013099390381431871,-0.6876649603002866
41,0.07561469995280003,-0.05145662448122519,0.014847833027375449,-0.6853631961160063
42,0.07475406753731251,-0.05134716697449483,0.01281920950441546,-0.6832613952962893
43,0.07438724703682385,-0.051651665358746914,0.016296020270959756,-0.6900868298793382
44,0.07394793598213885,-0.05315347239922557,0.017361354862904573,-0.6911838088190803
45,0.07403083834867268,-0.05422862833242657,0.02455728114433004,-0.7049325221367193
46,0.0751664942000263,-0.05570711467462611,0.04087213872232687,-0.730326009347366
47,0.07119860940013334,-0.062231621897616655,0.04224843539078928,-0.7328579924142813
48,0.07027047914033054,-0.06687519718445796,0.03399048805339687,-0.7213186250028234
49,0.07281601559444556,-0.0652501924210202,0.024325872547390763,-0.7089972943769512
50,0.0718256906160474,-0.0620189281380043,0.024236905536450443,-0.7139718171434067
51,0.06947301415128827,-0.06413154178698646,0.017558877448634564,-0.7039635425790687
52,0.07167077515443974,-0.06256988177455172,0.019312897756627586,-0.706586921104108
53,0.07240860571441252,-0.06135092087273088,0.017146144227425532,-0.7027570369781375
54,0.07269820573221947,-0.059492551792419655,0.01825016253001307,-0.7033482712930565
55,0.07242952170261736,-0.05936415066449921,0.018441335629779156,-0.7027730703446871
56,0.07187569146303423,-0.06018521540598218,0.018856896446016583,-0.7049129706767837
57,0.0715468497095116,-0.06117181090566577,0.015676433807778396,-0.7001726673502363
58,0.07156652657458028,-0.06111283500792253,0.013095563916380174,-0.6983486999904372
59,0.06979063329313542,-0.06258592211888578,0.009439822286122813,-0.6975103143196335
60,0.07328199378094609,-0.059380316529291176,0.012261620916346756,-0.6949877400540069
61,0.07095095253307908,-0.060115651361392734,0.009946372695026785,-0.697023047777934
62,0.07125069489462092,-0.06088386431265353,0.01025938639807057,-0.6968926814681828
63,0.07242379138839938,-0.05953392771476407,0.011393919161900877,-0.6960221039336858
64,0.07138096829850943,-0.05984590670920513,0.008933600388241047,-0.693540883694064
65,0.06989763167110814,-0.06097192539035008,0.011114872643041146,-0.6995030099492028
66,0.06882703805185653,-0.06357426951699872,0.009454031825690587,-0.6975127318308088
67,0.06849559328597837,-0.06482495532236425,0.008785539422331592,-0.6992142604421124
68,0.06684434433577613,-0.06601438521569487,0.00785128996237346,-0.6989442325675644
69,0.06722318318227881,-0.06699305643028303,0.006063001770290597,-0.6965043143514003
70,0.06690421206478496,-0.06729974832147693,0.0033422051039201997,-0.6950947173540113
71,0.06786786038575579,-0.06575165960484321,0.00523168546306069,-0.6962578232428529
72,0.07015436490105713,-0.0636107150033648,0.006532641347571283,-0.6946666415946673
73,0.06958356138150912,-0.06315596895463466,0.004489878168675517,-0.6936121825028843
74,0.07002082216927061,-0.06234733514451654,0.0036771891495528067,-0.69089004999602
75,0.07028735840124002,-0.06142910139778865,0.0031187732332784053,-0.6895564757567674
76,0.06894200959457886,-0.06268234600622237,-6.973941815065828e-05,-0.6881067497603526
77,0.06761174118675413,-0.06387373711498623,0.001801124345026629,-0.6935707821151389
78,0.06871426256487181,-0.06424708284902812,0.002870014942934259,-0.6919580266764566
79,0.06658270064138251,-0.06588900206745418,-0.0009175981932257353,-0.6900980853377856
80,0.0645937060913188,-0.06766477167097033,-3.455937594602082e-05,-0.6938164469787745
81,0.06473106704261676,-0.06850654611442315,0.0013014941415851102,-0.6929181266662656
82,0.065542483530595,-0.06884133913091679,-0.0013097905738507568,-0.6896544341286874
83,0.06478913624758913,-0.06821951270106956,-0.0012181179000103712,-0.6914632607499729
84,0.06421640866742999,-0.06880660155336185,-0.001280478548451789,-0.6906306061090676
85,0.06386270532011447,-0.06989423532939358,-0.005027221704222663,-0.6862130694319339
86,0.06451320794851653,-0.0689435263567184,-0.006284179669432729,-0.684902469309527
87,0.06520623529112726,-0.06759175415982921,-0.004784513214911863,-0.6867615344373659
88,0.06374244737378959,-0.06836475875634564,-0.005634568102587535,-0.6861453153093877
89,0.06289256525356197,-0.06914536711849842,-0.004049289467694325,-0.6878351268503202
90,0.06372739661979232,-0.0693445202200431,-0.002652340848966931,-0.688116523385017
91,0.06291070642556196,-0.07017923092575894,-0.005121385229926872,-0.6862375190757308
92,0.06307694923481952,-0.07026878412486835,-0.006354563281922824,-0.6852056134519664
93,0.0630752027931407,-0.07000887438503509,-0.007669439738384246,-0.6836615626095857
94,0.06336635210073155,-0.06924278863826866,-0.006886915291660342,-0.6842290857058615
95,0.06282210737794103,-0.06958325906483102,-0.007052982561482048,-0.684413897503772
96,0.06357082269304705,-0.06950054455738704,-0.0070319170652585195,-0.6839465179213107
97,0.06427877987663454,-0.0689026843370998,-0.0085472152953241,-0.6820084812509886
98,0.0633532068782314,-0.06882717300296078,-0.009534801794035375,-0.682371513585769
99,0.06340967543013322,-0.06902865867585706,-0.009775924167994566,-0.6814363573787161
100,0.06273765565423949,-0.06917222125914861,-0.007555631808948367,-0.6853566152475413
101,0.06522035596919248,-0.06804429899802275,-0.002492051877402913,-0.6891683651882092
102,0.0667873905183024,-0.06631876851891405,0.002099648186606847,-0.6939257183557602
103,0.0667682929123683,-0.06658781818248795,0.00032355410294701223,-0.6905161237064891
104,0.06775582502353972,-0.06518204208654038,0.0030700237451296054,-0.6939174361184582
105,0.06667020397636954,-0.06605619426751662,0.0012972720350278074,-0.6917824316060394
106,0.06650097383301284,-0.06662249721306783,0.0005886778621290133,-0.6916519684649658
107,0.06709895520591236,-0.06644401505234619,0.001492011946429261,-0.6935530371889308
108,0.06857700684251676,-0.06495369823838085,0.0031032493807771067,-0.6933748411369447
109,0.06682858469889712,-0.06554084376064977,0.0004357078691825814,-0.6908003590815206
110,0.06706122564735416,-0.06592671155277047,-0.00028031778651502193,-0.689998276796254
111,0.06772768067441662,-0.06471448218724304,0.0019399619213572722,-0.6918206602614109
112,0.06740843857422986,-0.06493173900444887,0.0010801153584755864,-0.6900536995858996
113,0.06658464965364004,-0.06554880177626662,-4.101516363013216e-05,-0.6894721032763653
114,0.06710708267783333,-0.06533487085824385,-0.00010832932231042043,-0.6884219805021781
115,0.06750419522612928,-0.06426666213795731,0.0014302777077710056,-0.6894065805699583
116,0.06665660159966556,-0.06468328921999442,0.001960419670874203,-0.6902248403860014
117,0.06782153788931733,-0.0641958735984843,0.005169281809450036,-0.6929952710146668
118,0.06700715967282346,-0.06492923632521139,0.004446323513544553,-0.6925257670944754
119,0.066467600482787,-0.06567117517789048,0.004572246266202095,-0.6933365057117336
120,0.0672073151378699,-0.0648274484055528,0.007105183386068602,-0.6942069467196712
121,0.06489881229939821,-0.06717028557952567,0.00199478990223004,-0.6898180038730497
122,0.06679874372362972,-0.06610202380371272,0.0020574685361409613,-0.6884468906669985
123,0.0656786295064281,-0.06591362035482698,0.001819694627313623,-0.6907332530814918
124,0.06631183992122662,-0.06610439046171546,0.0009414196657547887,-0.687904995275785
125,0.06643686155693411,-0.06536002659019576,0.0030094584584127587,-0.691849741463306
126,0.06737964437292004,-0.06492929645974783,0.004211577198665068,-0.6914229375222454
127,0.06663937287838892,-0.0648076460228229,0.005870462996366843,-0.6941551186562278
128,0.06720750184388898,-0.06484312374240844,0.007790789692336295,-0.6946335354321453
129,0.06637995452091516,-0.06579755083631783,0.008052830000853828,-0.6968420610115851
130,0.06736916214765,-0.0655446474107912,0.007782555940303361,-0.6940419338352082
131,0.06772533733467648,-0.06422289372124587,0.00795745311843259,-0.6933784905948188
132,0.06802878806945468,-0.06334159455969623,0.009134828833878183,-0.6938289241793376
133,0.06601888512333053,-0.0654950222398804,0.006206210543070323,-0.6933234925002805
134,0.06576285965107373,-0.0664996461534761,0.004406540709805567,-0.6910808187100541
135,0.06566135037441609,-0.0668269614076285,0.0017602031212286071,-0.6887612976271174
136,0.06569536236202049,-0.0661819823789375,0.0018153183407606053,-0.689200211677905
137,0.06602660526512937,-0.06545814689894475,0.00355273255165775,-0.6902785016924574
138,0.0641362401519015,-0.06753055515224249,0.0014331683740677796,-0.6904206817744031
139,0.06458815501410266,-0.06777811161317095,0.002304119094041641,-0.690492107361423
140,0.06541665617979632,-0.06672759886421213,0.003945863774165776,-0.6909833202484496
141,0.06520103950940702,-0.06694290937043233,0.0017806119539345543,-0.6882058970718161
142,0.06605548508320984,-0.06592055243714476,0.002229515448023191,-0.6884905379392833
143,0.06851331423626682,-0.06305227680416817,0.005258431086196986,-0.6886672605024126
144,0.06836306889024868,-0.06198302222752846,0.005266247961905849,-0.6882377765455561
145,0.06822207764200007,-0.06215115059864451,0.003385734563579235,-0.6852871504582386
146,0.06791665056001402,-0.06192289680251015,0.003141058159747678,-0.6856316265321126
147,0.06811016611521695,-0.06170121864999483,0.004290083936278334,-0.68658628670264
148,0.06761222328908155,-0.062079539917353106,0.004658510119716219,-0.6871208607626578
149,0.06750730191797097,-0.062496507581927166,0.005087631709420955,-0.6875346371081842
150,0.06817957661557006,-0.06185529452183621,0.007263301652094541,-0.6891889615499025
151,0.06798945258551836,-0.06213408065066488,0.006677746191950343,-0.6882221863613489
152,0.06728430567856454,-0.06268366003528639,0.005784144334837887,-0.6879054378358108
153,0.06851566473320383,-0.06179673018506067,0.006438318965997392,-0.6867485938719626
154,0.06857862527139212,-0.060786480132132746,0.006841264437661169,-0.6866820587585434
155,0.069099983578769,-0.05970709637008006,0.008569878757341755,-0.6865831476060275
156,0.06921875455597618,-0.05938314124885732,0.007742138026808328,-0.6840240572961077
157,0.07075392081574808,-0.05742689515432089,0.009219686689842254,-0.6834017942912721
158,0.0711351377755286,-0.05617428154851564,0.009888575048944026,-0.6834332828652468
159,0.0704763918286695,-0.05628262292922999,0.009646509408451923,-0.6830409960237995
160,0.07179298101411018,-0.055117627193729424,0.011304127888037079,-0.6823200037048921
161,0.07098337700621052,-0.05532322101312974,0.011014869392992292,-0.6833693618718374
162,0.07144319974056038,-0.055131562635045005,0.011472864418085997,-0.682234807550908
163,0.07193648392399336,-0.05415902106794425,0.013376573963041465,-0.6837058964246172
164,0.07145399502830399,-0.0546376292367136,0.012624523371719445,-0.6827468012349333
165,0.07257879110021825,-0.05364997512418449,0.013751641889342473,-0.6824438136366638
166,0.07272268546391514,-0.05284510277418897,0.01566415464819086,-0.6849806900550235
167,0.07210715569607089,-0.05355118553548223,0.0157203760185581,-0.6849551311370606
168,0.07060349773076867,-0.05570362638751448,0.015467486493313119,-0.6883926748707963
169,0.0707491248006363,-0.056982567638691126,0.012313722317254543,-0.6832671172774042
170,0.07105517229796711,-0.05616490529463075,0.011668289021796098,-0.6836898783113114
171,0.06922265712923398,-0.05755824621959702,0.009383258484565593,-0.6835190551591012
172,0.06989968381500639,-0.057901945897655835,0.00937401376059483,-0.6831718236844835
173,0.06788954316721114,-0.059508165010599356,0.008815141267565281,-0.6866909826280155
174,0.06756036430796387,-0.061360253316885764,0.008040874602290887,-0.6861919063912117
175,0.06802249333164047,-0.06094262171593268,0.008364726290452939,-0.6856225714484767
176,0.06547463621490848,-0.06321211020171315,0.006262710452321115,-0.6874671311166568
177,0.0669702977687217,-0.06314312437073975,0.007683189952045149,-0.6869448345461701
178,0.066565048978258,-0.06321054991734107,0.0072243789653489345,-0.688122353611776
179,0.0671969306024249,-0.06268637867801817,0.007346536356095772,-0.6865878546530625
180,0.06743041780912593,-0.06245698899264011,0.006144033867531757,-0.6857171726271066
181,0.06516080243929989,-0.06413130995082382,0.003603487084369218,-0.6859777643579302
182,0.06346621523351886,-0.06729681664826598,0.0017986631580252065,-0.6883287818762138
183,0.0615117336556876,-0.07041615595196565,0.006419395106684385,-0.7011864879226747
184,0.06224970962921089,-0.07267423226219064,0.0033836760374856417,-0.6928859653703244
185,0.06180466936681838,-0.07270659396463784,0.0005542418854459913,-0.6932186021239247
186,0.06153841398182656,-0.07281546600032075,-0.003034333629867339,-0.6885320816153425
187,0.06076059543694382,-0.07293988186397862,-0.006022469200155624,-0.6862588397767105
188,0.0611889712221616,-0.07263086422679124,-0.007837243081912235,-0.6838725432090591
189,0.0607712382143618,-0.07210603251973145,-0.006455133551547157,-0.6871027496146387
190,0.061669734848576484,-0.07190249628546855,-0.0052164133761895826,-0.6869082575488799
191,0.06141406977281642,-0.07195552855990967,-0.006679347755576498,-0.6852650010292262
192,0.06146066140506145,-0.07211692130129331,-0.009454561539824867,-0.6820958737565983
193,0.06179563913985538,-0.07154840477933683,-0.011154549622865485,-0.6807921066555476
194,0.06310553580467093,-0.07009061248212156,-0.010161684134602136,-0.6819040786681113
195,0.06377086676913177,-0.06909095032342054,-0.010190172648515499,-0.6813838908176071
196,0.06313053294965724,-0.06905605122353504,-0.011796100424476947,-0.679506592144524
197,0.06282772387487218,-0.06939977537056344,-0.012635620280948223,-0.6792183714322134
198,0.06284579996380897,-0.06881776928228032,-0.011211628175508144,-0.6798155544124396
199,0.061970892760322624,-0.0697970157187105,-0.013589909331484885,-0.67660407092241
200,0.06239421171440186,-0.06941989605446032,-0.01179793706347945,-0.6795336861308465
201,0.06346405506315461,-0.06859374576748273,-0.010182463401933213,-0.6797236780221559
202,0.06402538222166146,-0.06743416381652977,-0.011498864506678558,-0.6753327635780602
203,0.06343081687001631,-0.0669173204274023,-0.012133585342365095,-0.6752802888677953
204,0.06408947352548577,-0.0660170673631335,-0.010977102142437418,-0.674310704133823
205,0.06585084615490855,-0.06343822205108113,-0.007185167592665069,-0.6751653985450897
206,0.06618834546022448,-0.06228506220153254,-0.009278694319671613,-0.6690305137389609
207,0.06929828129065153,-0.057092314489287074,-0.004638762895875677,-0.6673225053915258
208,0.0713369631519371,-0.05338749730216441,-0.0003727912984822085,-0.6687929278211264
209,0.07048159572305292,-0.05353835355132219,0.002398320566369329,-0.6742235185865822
210,0.0721566070335062,-0.05216457122131886,0.00875866194788536,-0.6771750003644195
211,0.07063233499574051,-0.053567121362483185,0.005778710735708452,-0.6724797230552161
212,0.07385300717426964,-0.05001663489700014,0.01299517690406751,-0.6767041740416474
